"","id","target","response","autoscore","trial number","rewardcue","cents","ParticipantID"
"1092","5b78542ef642ed0001517ca0"," TEACHER WROTE DIFFICULT QUESTION","the teacher",25,52,"0",0,"14"
"1093","5b78542ef642ed0001517ca0"," YOUNGEST SISTER WATCHED PARADE","the youngest sister watched the parade",100,53,"0",0,"14"
"1094","5b78542ef642ed0001517ca0"," PROFESSOR GAVE UNFAIR GRADE","the professor gave",50,54,"0",0,"14"
"1095","5b78542ef642ed0001517ca0"," FOOTBALL PLAYER WON PRIZE","the football player won the prize",100,55,"0",0,"14"
"1096","5b78542ef642ed0001517ca0"," MOTHER DRANK ORANGE JUICE","the mother drank the juice",75,56,"0",0,"14"
"1097","5b78542ef642ed0001517ca0"," HORRIBLE STORY UPSET GRANDMOTHER","the horrible story that",50,57,"$$$",31.25,"14"
"1098","5b78542ef642ed0001517ca0"," LOUD NOISE UPSET BABY","the loud noise upset the baby",100,58,"$$$",62.5,"14"
"1099","5b78542ef642ed0001517ca0"," GRAY GREY RABBIT LOVED CARROTS","the gray rabbit loved the carrot",75,59,"$$$",46.875,"14"
"1100","5b78542ef642ed0001517ca0"," SON LOVED TOY CAR","the son loved to",50,60,"$$$",31.25,"14"
"1101","5b78542ef642ed0001517ca0"," MONKEY WANTED YELLOW BANANA","the monkey",25,61,"0",0,"14"
"1102","5b78542ef642ed0001517ca0"," SCHOOL NEEDED NEW TEACHER","none",0,62,"0",0,"14"
"1103","5b78542ef642ed0001517ca0"," BOY CARRIED HEAVY CHAIR","the boy carried the heavy chair",100,63,"0",0,"14"
"1104","5b78542ef642ed0001517ca0"," ENGLISH STUDENT READ BOOK","the youngest student",25,64,"0",0,"14"
"1105","5b78542ef642ed0001517ca0"," MAN ATE LARGE MEAL","the man ate large",75,65,"0",0,"14"
"1106","5b78542ef642ed0001517ca0"," FAMILY WATCHED TALENTED PERFORMER","the family watched the",50,66,"0",0,"14"
"1107","5b78542ef642ed0001517ca0"," CAT CHASED GRAY GREY MOUSE","the cat chased the gray mouse",100,67,"0",0,"14"
"1108","5b78542ef642ed0001517ca0"," TROUBLED CHILD NEEDED MOTHER","the troubled child needed water",75,68,"0",0,"14"
"1109","5b78542ef642ed0001517ca0"," AUTHOR TOLD INTERESTING STORY","the author told an interesting story",100,69,"0",0,"14"
"1110","5b78542ef642ed0001517ca0"," BOSS MET NEW CUSTOMERS","the boss met the",50,70,"0",0,"14"
"1111","5b78542ef642ed0001517ca0"," BALL BROKE GLASS WINDOW","broke last minute",25,71,"0",0,"14"
"1112","5b78542ef642ed0001517ca0"," HORSE MADE LOUD NOISE","the horse made a loud noise",100,72,"0",0,"14"
"1113","5b78542ef642ed0001517ca0"," RICH BOYFRIEND OWNED HOUSES","the rich boyfriend owned the houses",100,73,"0",0,"14"
"1114","5b78542ef642ed0001517ca0"," HARDWORKING FARMER GREW CORN","the partner",0,74,"0",0,"14"
"1115","5b78542ef642ed0001517ca0"," MONKEY MADE HORRIBLE NOISE","the monkey made the horrible noise",100,75,"0",0,"14"
"1116","5b78542ef642ed0001517ca0"," HOT COFFEE HURT BOY","coffee",25,76,"0",0,"14"
"1117","5b78542ef642ed0001517ca0"," BOSS BOUGHT NEW CAR","the boss",25,77,"$$$",15.625,"14"
"1118","5b78542ef642ed0001517ca0"," MOTHER BAKED DELICIOUS COOKIES","the mother baked the cookies",75,78,"$$$",46.875,"14"
"1119","5b78542ef642ed0001517ca0"," DOCTOR HELPED SICK PATIENT","the doctor helped the sick patient",100,79,"$$$",62.5,"14"
"1120","5b78542ef642ed0001517ca0"," COUPLE EXPECTED NEW BABY","the couple expected a baby",75,80,"$$$",46.875,"14"
"1121","5df837d7afb8b05ea6aafddb"," PRESIDENT GAVE INTERESTING SPEECH","the president gave an interesting speech",100,1,"0",0,"15"
"1122","5df837d7afb8b05ea6aafddb"," MAN HEARD BEAUTIFUL MUSIC","the man heard the house complied",50,2,"0",0,"15"
"1123","5df837d7afb8b05ea6aafddb"," LARGE MONKEY CHASED CHILD","the large monkey used the jug",50,3,"0",0,"15"
"1124","5df837d7afb8b05ea6aafddb"," FAMILY CLEANED DIRTY HOUSE","the family played with their kids",25,4,"0",0,"15"
"1125","5df837d7afb8b05ea6aafddb"," DOCTOR OWNED YELLOW CAR","the doctor owned the yellow car",100,5,"0",0,"15"
"1126","5df837d7afb8b05ea6aafddb"," WIND DESTROYED TINY HOUSE","the men destroyed the talking house",50,6,"0",0,"15"
"1127","5df837d7afb8b05ea6aafddb"," CHEF CHOSE DELICIOUS CHEESE","the chef chose attention to cheese",75,7,"0",0,"15"
"1128","5df837d7afb8b05ea6aafddb"," SMALL FAMILY PLAYED GAME","a small family played the game",100,8,"0",0,"15"
"1129","5df837d7afb8b05ea6aafddb"," COUPLE WANTED YOUNGEST CHILD","the couple went",25,9,"0",0,"15"
"1130","5df837d7afb8b05ea6aafddb"," WOMAN MET RICH ACTOR","the men and beverage are healthcare",0,10,"0",0,"15"
"1131","5df837d7afb8b05ea6aafddb"," TINY FLIES BOTHERED GIRL","the time flies bother the world",25,11,"0",0,"15"
"1132","5df837d7afb8b05ea6aafddb"," CHEF COOKED DELICIOUS FOOD","the chef cooked the delicious food",100,12,"0",0,"15"
"1133","5df837d7afb8b05ea6aafddb"," BUSY DAUGHTER JOINED MUSEUM","the busy daughter jumped in his",50,13,"0",0,"15"
"1134","5df837d7afb8b05ea6aafddb"," PLAYER HURT LEFT HAND","the player hurt his left hand",100,14,"0",0,"15"
"1135","5df837d7afb8b05ea6aafddb"," TALENTED DOCTOR SAVED CHILD","the talking doctor saved the child",75,15,"0",0,"15"
"1136","5df837d7afb8b05ea6aafddb"," THREE SISTERS SHARED CLOTHES","the little sister shared the",25,16,"0",0,"15"
"1137","5df837d7afb8b05ea6aafddb"," YOUNGEST SISTER WATCHED PARADE","the youngest sister watched the prank",75,17,"$$$",46.875,"15"
"1138","5df837d7afb8b05ea6aafddb"," PROFESSOR GAVE UNFAIR GRADE","the professer gave her a good grade",50,18,"$$$",31.25,"15"
"1139","5df837d7afb8b05ea6aafddb"," FOOTBALL PLAYER WON PRIZE","the football player won the prize",100,19,"$$$",62.5,"15"
"1140","5df837d7afb8b05ea6aafddb"," MOTHER DRANK ORANGE JUICE","the mother drank the orange juice",100,20,"$$$",62.5,"15"
"1141","5df837d7afb8b05ea6aafddb"," RICH BOYFRIEND OWNED HOUSES","the rich mover friend owned the hospice",50,21,"0",0,"15"
"1142","5df837d7afb8b05ea6aafddb"," HARDWORKING FARMER GREW CORN","the moving farmer hit the barn",25,22,"0",0,"15"
"1143","5df837d7afb8b05ea6aafddb"," MONKEY MADE HORRIBLE NOISE","the mocking mother made the piece",25,23,"0",0,"15"
"1144","5df837d7afb8b05ea6aafddb"," HOT COFFEE HURT BOY","none",0,24,"0",0,"15"
"1145","5df837d7afb8b05ea6aafddb"," MONKEY WANTED YELLOW BANANA","the monkey moved via the monkey bars",25,25,"0",0,"15"
"1146","5df837d7afb8b05ea6aafddb"," SCHOOL NEEDED NEW TEACHER","someone added a new feature",25,26,"0",0,"15"
"1147","5df837d7afb8b05ea6aafddb"," BOY CARRIED HEAVY CHAIR","the boy carried the heavy chair",100,27,"0",0,"15"
"1148","5df837d7afb8b05ea6aafddb"," ENGLISH STUDENT READ BOOK","the foolish younger brother",0,28,"0",0,"15"
"1149","5df837d7afb8b05ea6aafddb"," AUTHOR TOLD INTERESTING STORY","the author told an interesting story",100,29,"0",0,"15"
"1150","5df837d7afb8b05ea6aafddb"," BOSS MET NEW CUSTOMERS","the boss met the proffesors",50,30,"0",0,"15"
"1151","5df837d7afb8b05ea6aafddb"," BALL BROKE GLASS WINDOW","the wall broke the glass mansion",50,31,"0",0,"15"
"1152","5df837d7afb8b05ea6aafddb"," HORSE MADE LOUD NOISE","the horse made a loud noise",100,32,"0",0,"15"
"1153","5df837d7afb8b05ea6aafddb"," TALENTED MUSICIAN KNEW SONGS","the talented musician played the songs",75,33,"0",0,"15"
"1154","5df837d7afb8b05ea6aafddb"," CHILDREN LIKED FRESH VEGETABLES","the children liked the fresh orange juice",75,34,"0",0,"15"
"1155","5df837d7afb8b05ea6aafddb"," SOFT MUSIC PLEASED BOSS","the soft music pleased the boss",100,35,"0",0,"15"
"1156","5df837d7afb8b05ea6aafddb"," MEAN CHILDREN BROKE RULES","the mountain of children played",25,36,"0",0,"15"
"1157","5df837d7afb8b05ea6aafddb"," MAN ATE LARGE MEAL","the man ate the large ape",75,37,"$$$",46.875,"15"
"1158","5df837d7afb8b05ea6aafddb"," FAMILY WATCHED TALENTED PERFORMER","the family watched the talented performer",100,38,"$$$",62.5,"15"
"1159","5df837d7afb8b05ea6aafddb"," CAT CHASED GRAY GREY MOUSE","the cat chased the green mouse",75,39,"$$$",46.875,"15"
"1160","5df837d7afb8b05ea6aafddb"," TROUBLED CHILD NEEDED MOTHER","that troubled child needed help",75,40,"$$$",46.875,"15"
"1161","5df837d7afb8b05ea6aafddb"," GRANDFATHER CHOSE OLD MOVIE","the grandfather chose an old record",75,41,"0",0,"15"
"1162","5df837d7afb8b05ea6aafddb"," BLACK BEAR SCARED VISITORS","the black bear scared the visitors",100,42,"0",0,"15"
"1163","5df837d7afb8b05ea6aafddb"," GRAY GREY MOUSE ATE CHEESE","that green mouse ate the cheese",75,43,"0",0,"15"
"1164","5df837d7afb8b05ea6aafddb"," THIRSTY DOG DRANK WATER","the nasty dog drank the water",75,44,"0",0,"15"
"1165","5df837d7afb8b05ea6aafddb"," WOMAN HEARD BEAUTIFUL SONG","none",0,45,"0",0,"15"
"1166","5df837d7afb8b05ea6aafddb"," TRAVELERS VISITED NEW MUSEUM","the travelers visited in unison",50,46,"0",0,"15"
"1167","5df837d7afb8b05ea6aafddb"," MEAN BEAR ATE FRUIT","the mountain bear ate the flower",50,47,"0",0,"15"
"1168","5df837d7afb8b05ea6aafddb"," TALENTED AUTHOR RECEIVED PRIZE","the talented author received a prize",100,48,"0",0,"15"
"1169","5df837d7afb8b05ea6aafddb"," MAN SHARED DIFFICULT STORY","the man shared the difficult story",100,49,"0",0,"15"
"1170","5df837d7afb8b05ea6aafddb"," BOSS TOLD HORRIBLE JOKE","the boss sold the old peaches",25,50,"0",0,"15"
"1171","5df837d7afb8b05ea6aafddb"," GIRL LOVED SWEET COFFEE","the girl loved his speech",50,51,"0",0,"15"
"1172","5df837d7afb8b05ea6aafddb"," STRONG FATHER CARRIED BROTHER","the strong father carried the young boy",75,52,"0",0,"15"
"1173","5df837d7afb8b05ea6aafddb"," BOSS BOUGHT NEW CAR","that boss belted",25,53,"0",0,"15"
"1174","5df837d7afb8b05ea6aafddb"," MOTHER BAKED DELICIOUS COOKIES","the mother baked delicious cookies",100,54,"0",0,"15"
"1175","5df837d7afb8b05ea6aafddb"," DOCTOR HELPED SICK PATIENT","the doctor helped the patient",75,55,"0",0,"15"
"1176","5df837d7afb8b05ea6aafddb"," COUPLE EXPECTED NEW BABY","the couple inspected the new game",50,56,"0",0,"15"
"1177","5df837d7afb8b05ea6aafddb"," BROTHER MET TALENTED ARTIST","the brother met the talented artist",100,57,"$$$",62.5,"15"
"1178","5df837d7afb8b05ea6aafddb"," GRANDFATHER MADE WOODEN CHAIR","the grandfather moved the chair",50,58,"$$$",31.25,"15"
"1179","5df837d7afb8b05ea6aafddb"," NEIGHBOR LIKED LOUD SONG","the neighbor liked the loud song",100,59,"$$$",62.5,"15"
"1180","5df837d7afb8b05ea6aafddb"," TEACHER WROTE DIFFICULT QUESTION","the teacher wrote a different question",75,60,"$$$",46.875,"15"
"1181","5df837d7afb8b05ea6aafddb"," STORE SOLD DIRTY CLOTHES","the consumed soul",0,61,"0",0,"15"
"1182","5df837d7afb8b05ea6aafddb"," MAN ATE FRESH PEPPERS","the man ate the fresh berries",75,62,"0",0,"15"
"1183","5df837d7afb8b05ea6aafddb"," SMALL BOY CHOSE GAME","the small boy chased the game",75,63,"0",0,"15"
"1184","5df837d7afb8b05ea6aafddb"," SMALL RESTAURANT NEEDED MONEY","that small restaurant needed money",100,64,"0",0,"15"
"1185","5df837d7afb8b05ea6aafddb"," PRETTY WOMAN LIKED COOKIES","the green woman looked confused",25,65,"0",0,"15"
"1186","5df837d7afb8b05ea6aafddb"," HOT SUN WARMED TEA","the hot sun was peaking",50,66,"0",0,"15"
"1187","5df837d7afb8b05ea6aafddb"," TEACHER CHOSE DIFFICULT QUESTION","the teacher chose a difficult question",100,67,"0",0,"15"
"1188","5df837d7afb8b05ea6aafddb"," SMALL ANIMAL SCARED BABY","the small man was scared",50,68,"0",0,"15"
"1189","5df837d7afb8b05ea6aafddb"," NURSE CLEANED DIRTY CLOTHES","the nurse littered needles",25,69,"0",0,"15"
"1190","5df837d7afb8b05ea6aafddb"," FATHER HUGGED SAD DAUGHTER","the father had two sad dogs",50,70,"0",0,"15"
"1191","5df837d7afb8b05ea6aafddb"," PRETTY GIRL WON PRIZE","that pretty girl won the prize",100,71,"0",0,"15"
"1192","5df837d7afb8b05ea6aafddb"," BOY CARRIED SMALL RABBIT","the boy carried the small dog",75,72,"0",0,"15"
"1193","5df837d7afb8b05ea6aafddb"," HUNGRY RABBIT ATE CARROTS","the hungry rabbit ate the carrots",100,73,"0",0,"15"
"1194","5df837d7afb8b05ea6aafddb"," TEAM PLAYED DIFFICULT GAME","none",0,74,"0",0,"15"
"1195","5df837d7afb8b05ea6aafddb"," CUSTOMERS HATED BLACK TEA","the customers hated the black peach",75,75,"0",0,"15"
"1196","5df837d7afb8b05ea6aafddb"," DARK HOUSE SCARED BABY","the dark path scared the little boy",50,76,"0",0,"15"
"1197","5df837d7afb8b05ea6aafddb"," HORRIBLE STORY UPSET GRANDMOTHER","the horrible story had set apart the friends",50,77,"$$$",31.25,"15"
"1198","5df837d7afb8b05ea6aafddb"," LOUD NOISE UPSET BABY","the loud movies upset the people",50,78,"$$$",31.25,"15"
"1199","5df837d7afb8b05ea6aafddb"," GRAY GREY RABBIT LOVED CARROTS","the blueberry rabbit loved the carrots",75,79,"$$$",46.875,"15"
"1200","5df837d7afb8b05ea6aafddb"," SON LOVED TOY CAR","the son left the keys to the car",50,80,"$$$",31.25,"15"
"1201","5ebf0609ddad5c2dca3dcc63"," TALENTED MUSICIAN KNEW SONGS","he is a musician",25,1,"0",0,"16"
"1202","5ebf0609ddad5c2dca3dcc63"," CHILDREN LIKED FRESH VEGETABLES","he lives with his children in a house",25,2,"0",0,"16"
"1203","5ebf0609ddad5c2dca3dcc63"," SOFT MUSIC PLEASED BOSS","none",0,3,"0",0,"16"
"1204","5ebf0609ddad5c2dca3dcc63"," MEAN CHILDREN BROKE RULES","he lives with his children in a house with us",25,4,"0",0,"16"
"1205","5ebf0609ddad5c2dca3dcc63"," GRANDFATHER CHOSE OLD MOVIE","he lives with his grandfather in a house",25,5,"0",0,"16"
"1206","5ebf0609ddad5c2dca3dcc63"," BLACK BEAR SCARED VISITORS","none",0,6,"0",0,"16"
"1207","5ebf0609ddad5c2dca3dcc63"," GRAY GREY MOUSE ATE CHEESE","he lives in the rainforest in a house",0,7,"0",0,"16"
"1208","5ebf0609ddad5c2dca3dcc63"," THIRSTY DOG DRANK WATER","he lives in a house it's fine",0,8,"0",0,"16"
"1209","5ebf0609ddad5c2dca3dcc63"," BROTHER MET TALENTED ARTIST","he lives with his brother in a house",25,9,"0",0,"16"
"1210","5ebf0609ddad5c2dca3dcc63"," GRANDFATHER MADE WOODEN CHAIR","he lives with his grandfather in a house",25,10,"0",0,"16"
"1211","5ebf0609ddad5c2dca3dcc63"," NEIGHBOR LIKED LOUD SONG","he lives in a neighborhood in a house",0,11,"0",0,"16"
"1212","5ebf0609ddad5c2dca3dcc63"," TEACHER WROTE DIFFICULT QUESTION","none",0,12,"0",0,"16"
"1213","5ebf0609ddad5c2dca3dcc63"," PRETTY WOMAN LIKED COOKIES","none",0,13,"0",0,"16"
"1214","5ebf0609ddad5c2dca3dcc63"," HOT SUN WARMED TEA","he lives on the outside",0,14,"0",0,"16"
"1215","5ebf0609ddad5c2dca3dcc63"," TEACHER CHOSE DIFFICULT QUESTION","he lives in the future",0,15,"0",0,"16"
"1216","5ebf0609ddad5c2dca3dcc63"," SMALL ANIMAL SCARED BABY","he lives with small animals in his house",25,16,"0",0,"16"
"1217","5ebf0609ddad5c2dca3dcc63"," STORE SOLD DIRTY CLOTHES","he lives with himself",0,17,"$$$",0,"16"
"1218","5ebf0609ddad5c2dca3dcc63"," MAN ATE FRESH PEPPERS","he lives in a mancave in his house",0,18,"$$$",0,"16"
"1219","5ebf0609ddad5c2dca3dcc63"," SMALL BOY CHOSE GAME","he lives with a small boy in his house",50,19,"$$$",31.25,"16"
"1220","5ebf0609ddad5c2dca3dcc63"," SMALL RESTAURANT NEEDED MONEY","he owns a small restaurant",50,20,"$$$",31.25,"16"
"1221","5ebf0609ddad5c2dca3dcc63"," BUSY DAUGHTER JOINED MUSEUM","he lives with a busy daughter",50,21,"0",0,"16"
"1222","5ebf0609ddad5c2dca3dcc63"," PLAYER HURT LEFT HAND","none",0,22,"0",0,"16"
"1223","5ebf0609ddad5c2dca3dcc63"," TALENTED DOCTOR SAVED CHILD","he lives on top of the hill",0,23,"0",0,"16"
"1224","5ebf0609ddad5c2dca3dcc63"," THREE SISTERS SHARED CLOTHES","he and his three sisters share a house",50,24,"0",0,"16"
"1225","5ebf0609ddad5c2dca3dcc63"," MONKEY WANTED YELLOW BANANA","he lives near monkey bars",25,25,"0",0,"16"
"1226","5ebf0609ddad5c2dca3dcc63"," SCHOOL NEEDED NEW TEACHER","he lives with a small thing",0,26,"0",0,"16"
"1227","5ebf0609ddad5c2dca3dcc63"," BOY CARRIED HEAVY CHAIR","he lives out on an achre",0,27,"0",0,"16"
"1228","5ebf0609ddad5c2dca3dcc63"," ENGLISH STUDENT READ BOOK","none",0,28,"0",0,"16"
"1229","5ebf0609ddad5c2dca3dcc63"," MAN SHARED DIFFICULT STORY","he lives in a mansion in the woods",0,29,"0",0,"16"
"1230","5ebf0609ddad5c2dca3dcc63"," BOSS TOLD HORRIBLE JOKE","he lives out in boston",0,30,"0",0,"16"
"1231","5ebf0609ddad5c2dca3dcc63"," GIRL LOVED SWEET COFFEE","he lives with his girlfriend",0,31,"0",0,"16"
"1232","5ebf0609ddad5c2dca3dcc63"," STRONG FATHER CARRIED BROTHER","strong weather",25,32,"0",0,"16"
"1233","5ebf0609ddad5c2dca3dcc63"," WOMAN HEARD BEAUTIFUL SONG","none",0,33,"0",0,"16"
"1234","5ebf0609ddad5c2dca3dcc63"," TRAVELERS VISITED NEW MUSEUM","travels",0,34,"0",0,"16"
"1235","5ebf0609ddad5c2dca3dcc63"," MEAN BEAR ATE FRUIT","blueberry",0,35,"0",0,"16"
"1236","5ebf0609ddad5c2dca3dcc63"," TALENTED AUTHOR RECEIVED PRIZE","receive the prize",25,36,"0",0,"16"
"1237","5ebf0609ddad5c2dca3dcc63"," HORRIBLE STORY UPSET GRANDMOTHER","the moral of the story",25,37,"$$$",15.625,"16"
"1238","5ebf0609ddad5c2dca3dcc63"," LOUD NOISE UPSET BABY","none",0,38,"$$$",0,"16"
"1239","5ebf0609ddad5c2dca3dcc63"," GRAY GREY RABBIT LOVED CARROTS","the green rabbit loves the carrots",50,39,"$$$",31.25,"16"
"1240","5ebf0609ddad5c2dca3dcc63"," SON LOVED TOY CAR","none",0,40,"$$$",0,"16"
"1241","5ebf0609ddad5c2dca3dcc63"," RICH BOYFRIEND OWNED HOUSES","rich boyfriend",50,41,"0",0,"16"
"1242","5ebf0609ddad5c2dca3dcc63"," HARDWORKING FARMER GREW CORN","hardworking",25,42,"0",0,"16"
"1243","5ebf0609ddad5c2dca3dcc63"," MONKEY MADE HORRIBLE NOISE","working mother",0,43,"0",0,"16"
"1244","5ebf0609ddad5c2dca3dcc63"," HOT COFFEE HURT BOY","i want coffee",25,44,"0",0,"16"
"1245","5ebf0609ddad5c2dca3dcc63"," PRESIDENT GAVE INTERESTING SPEECH","president",25,45,"0",0,"16"
"1246","5ebf0609ddad5c2dca3dcc63"," MAN HEARD BEAUTIFUL MUSIC","man",25,46,"0",0,"16"
"1247","5ebf0609ddad5c2dca3dcc63"," LARGE MONKEY CHASED CHILD","the large monkey",50,47,"0",0,"16"
"1248","5ebf0609ddad5c2dca3dcc63"," FAMILY CLEANED DIRTY HOUSE","family",25,48,"0",0,"16"
"1249","5ebf0609ddad5c2dca3dcc63"," MAN ATE LARGE MEAL","a large",25,49,"0",0,"16"
"1250","5ebf0609ddad5c2dca3dcc63"," FAMILY WATCHED TALENTED PERFORMER","family watch",25,50,"0",0,"16"
"1251","5ebf0609ddad5c2dca3dcc63"," CAT CHASED GRAY GREY MOUSE","the cat chased the gray mouse",100,51,"0",0,"16"
"1252","5ebf0609ddad5c2dca3dcc63"," TROUBLED CHILD NEEDED MOTHER","troubled child",50,52,"0",0,"16"
"1253","5ebf0609ddad5c2dca3dcc63"," COUPLE WANTED YOUNGEST CHILD","none",0,53,"0",0,"16"
"1254","5ebf0609ddad5c2dca3dcc63"," WOMAN MET RICH ACTOR","actor",25,54,"0",0,"16"
"1255","5ebf0609ddad5c2dca3dcc63"," TINY FLIES BOTHERED GIRL","tiny paws in the world",25,55,"0",0,"16"
"1256","5ebf0609ddad5c2dca3dcc63"," CHEF COOKED DELICIOUS FOOD","the chef cooked delicious food",100,56,"0",0,"16"
"1257","5ebf0609ddad5c2dca3dcc63"," HUNGRY RABBIT ATE CARROTS","the hungry rabbit eats carrots",75,57,"$$$",46.875,"16"
"1258","5ebf0609ddad5c2dca3dcc63"," TEAM PLAYED DIFFICULT GAME","fifteen",0,58,"$$$",0,"16"
"1259","5ebf0609ddad5c2dca3dcc63"," CUSTOMERS HATED BLACK TEA","customers hated black paint",75,59,"$$$",46.875,"16"
"1260","5ebf0609ddad5c2dca3dcc63"," DARK HOUSE SCARED BABY","the dark house is scary",50,60,"$$$",31.25,"16"
"1261","5ebf0609ddad5c2dca3dcc63"," YOUNGEST SISTER WATCHED PARADE","the younger sister watched",50,61,"0",0,"16"
"1262","5ebf0609ddad5c2dca3dcc63"," PROFESSOR GAVE UNFAIR GRADE","professor gave a good grade",75,62,"0",0,"16"
"1263","5ebf0609ddad5c2dca3dcc63"," FOOTBALL PLAYER WON PRIZE","the purple hare won the prize",50,63,"0",0,"16"
"1264","5ebf0609ddad5c2dca3dcc63"," MOTHER DRANK ORANGE JUICE","none",0,64,"0",0,"16"
"1265","5ebf0609ddad5c2dca3dcc63"," NURSE CLEANED DIRTY CLOTHES","the nurse",25,65,"0",0,"16"
"1266","5ebf0609ddad5c2dca3dcc63"," FATHER HUGGED SAD DAUGHTER","the father looked sad",50,66,"0",0,"16"
"1267","5ebf0609ddad5c2dca3dcc63"," PRETTY GIRL WON PRIZE","the pretty girl won the prize",100,67,"0",0,"16"
"1268","5ebf0609ddad5c2dca3dcc63"," BOY CARRIED SMALL RABBIT","the boy carried the small boxes",75,68,"0",0,"16"
"1269","5ebf0609ddad5c2dca3dcc63"," DOCTOR OWNED YELLOW CAR","the doctor owned a yellow car",100,69,"0",0,"16"
"1270","5ebf0609ddad5c2dca3dcc63"," WIND DESTROYED TINY HOUSE","the wind destroyed the pink house",75,70,"0",0,"16"
"1271","5ebf0609ddad5c2dca3dcc63"," CHEF CHOSE DELICIOUS CHEESE","the chef shows delicious cheese",75,71,"0",0,"16"
"1272","5ebf0609ddad5c2dca3dcc63"," SMALL FAMILY PLAYED GAME","the small family",50,72,"0",0,"16"
"1273","5ebf0609ddad5c2dca3dcc63"," BOSS BOUGHT NEW CAR","the small monkey",0,73,"0",0,"16"
"1274","5ebf0609ddad5c2dca3dcc63"," MOTHER BAKED DELICIOUS COOKIES","mother made delicious cookies",75,74,"0",0,"16"
"1275","5ebf0609ddad5c2dca3dcc63"," DOCTOR HELPED SICK PATIENT","the doctor sees his patients",25,75,"0",0,"16"
"1276","5ebf0609ddad5c2dca3dcc63"," COUPLE EXPECTED NEW BABY","a couple expecting a new baby",75,76,"0",0,"16"
"1277","5ebf0609ddad5c2dca3dcc63"," AUTHOR TOLD INTERESTING STORY","the other told an interesting story",75,77,"$$$",46.875,"16"
"1278","5ebf0609ddad5c2dca3dcc63"," BOSS MET NEW CUSTOMERS","the boss met the professionals",50,78,"$$$",31.25,"16"
"1279","5ebf0609ddad5c2dca3dcc63"," BALL BROKE GLASS WINDOW","the ball broke a glass mirror",75,79,"$$$",46.875,"16"
"1280","5ebf0609ddad5c2dca3dcc63"," HORSE MADE LOUD NOISE","the horse made a loud noise",100,80,"$$$",62.5,"16"
"1281","5e1a5142e0dce02cb17b03f6"," YOUNGEST SISTER WATCHED PARADE","none",0,1,"0",0,"17"
"1282","5e1a5142e0dce02cb17b03f6"," PROFESSOR GAVE UNFAIR GRADE","the professor gave me a bad grade",75,2,"0",0,"17"
"1283","5e1a5142e0dce02cb17b03f6"," FOOTBALL PLAYER WON PRIZE","the football player won the prize",100,3,"0",0,"17"
"1284","5e1a5142e0dce02cb17b03f6"," MOTHER DRANK ORANGE JUICE","the mother drank the juice",75,4,"0",0,"17"
"1285","5e1a5142e0dce02cb17b03f6"," BOSS BOUGHT NEW CAR","none",0,5,"0",0,"17"
"1286","5e1a5142e0dce02cb17b03f6"," MOTHER BAKED DELICIOUS COOKIES","mother may bakes cookies",50,6,"0",0,"17"
"1287","5e1a5142e0dce02cb17b03f6"," DOCTOR HELPED SICK PATIENT","the doctor helped his sickness",50,7,"0",0,"17"
